LABEL,TEXT,URL,EMAIL,PHONE
ham,70 دقيقة ولكن كان علي التوقف في مكان ما أولاً.,No,No,No
ham,32.5 م لكنها ليست سيارة شائعة هنا لذا من الأفضل الشراء من الصين أو آسيا. أو إذا وجدت أنها أقل تكلفة. ايل هوولا,No,No,No
spam,88066 من 88066 مساعدة 3 جنيه المفقودة,No,No,yes
ham,أنت دائما تضع عملك هناك. أنت تضع صورًا لمؤخرتك على Facebook. أنت واحد من أكثر الأشخاص المنفتحين الذين قابلتهم على الإطلاق. لماذا أعتقد أن صورة غرفتك ستؤذيك وتجعلك تشعر بالانتهاك.,No,No,No
smishing,خاص! كشف الحساب الخاص بك لعام 2003 لـ 07808247860 يظهر 800 نقطة S.I.M غير مستردة. اتصل 08719899229 كود المعرف: 40411 تنتهي في 06/11/04,No,No,yes
ham,التقيت بك كغريب واخترتك صديقي. طالما بقي العالم قائما ، فإن صداقتنا لا تنتهي أبدا. لنكن اصدقاء الى الابد !!! جود نيتز ...,No,No,No
ham,K. ثم أي خاص آخر؟,No,No,No
ham,لقد خرج الدجاج. أرسل لي رسالة بأنه سيتأخر وسوف يدقني ثم لم أسمع كلمة منه,No,No,No
ham,لا بأس لار. انت تنام باكرا جدا ... نيت ...,No,No,No
ham,لا ، نبيعها كلها ، لذا سيكون لدينا أطنان من العملات المعدنية. ثم قم ببيع عملاتنا لشخص من خلال paypal. هاهو! استعادة الأموال في جيوب الحياة :),No,No,No
ham,هل أنت مبتل الآن؟,No,No,No
smishing,الكاميرا - لقد تم منحك كاميرا SiPix الرقمية! اتصل على 09061221065 من الخط الأرضي. التسليم في غضون 8 أيام,No,No,yes
ham,ليس من هذا الحرم الجامعي. هل انت في المكتبة؟,No,No,No
ham,بدريث مخصص فقط لشيناي :) سأختار بالتأكيد لنا :) لا توجد منافسة له.,No,No,No
ham,آه لقد كان يوم طويل. أنا مرهق. فقط أريد أن أحضن وأخذ قيلولة,No,No,No
ham,ما ليس تحت الوقوف.,No,No,No
ham,لا عجب ... لأنني لم أشاهد سيارة فضية ... لكن أعتقد أنني رأيت سيارة سوداء ...,No,No,No
ham,لا يوجد chikku nt بعد .. أنت حر,No,No,No
ham,هناك بعض الناس من قبل مو ، أنا على الطاولة من قبل لامدا,No,No,No
ham,أين طفلتي؟ :-(,No,No,No
ham,أنا أحب مؤخرتك! هل تستمتع بأسلوب هزلي؟ :),No,No,No
ham,أعتبر أن هذا المنصب قد حان بعد ذلك! يجب أن يكون لديك آلاف الرسائل النصية الآن! قراءة سعيدة. بلدي واحد من wiv مرحبا كارولين في النهاية هو المفضل لدي. صلى الله عليه,No,No,No
ham,السبب هو أنه إذا كانت ميزانية الفريق متاحة أخيرًا ، فإنهم يشترون اللاعبين غير المباعين بسعر أساسي ..,No,No,No
smishing,تذكير: لم تقم بتنزيل المحتوى الذي دفعت ثمنه بالفعل. انتقل إلى http: // doit. موبي. تلفزيون / لجمع المحتوى الخاص بك.,yes,No,No
ham,التعيين هو مطور برامج وقد تحصل على تشيناي :),No,No,No
ham,آسف رفاقي في السكن استغرق الأمر إلى الأبد ، لا بأس إذا جئت الآن؟,No,No,No
ham,لدي التهاب في الحلق. إنها خدوش عندما أتحدث,No,No,No
smishing,العاجلة!! 4 * Costa Del Sol Holiday أو 5000 جنيه إسترليني في انتظار التحصيل. اتصل على 09050090044 الآن للمطالبة. SAE ، TC s ، POBox334 ، Stockport ، SK38xh ، التكلفة 1.50 جنيه إسترليني / مساءً ، بحد أقصى 10 دقائق,No,No,yes
ham,أعلم أنك مزاج اليوم,No,No,No
ham,لا عزيزي لدي رسائل مجانية دون أي إعادة شحن. أهلا أهلا أهلا,No,No,No
ham,مشاهدة فيلم التيلجو .. وات أبت يو؟,No,No,No
ham,أوه ، ثم اتصل بي هاتفك هاتفياً لكنه انقطع,No,No,No
ham,بعد أن أنهيت غدائي ثم أذهب إلى أسفل لور. ارض 3 سمث لور. هل انتهيت من غدائك بالفعل؟,No,No,No
ham,هذا هو y لقد قلت أنه أمر سيء كل البنات يعرفونك ... ماذا تفعل الآن؟,No,No,No
smishing,تسوق حتى تسقط ، هل أنت أنت ، إما 10 آلاف ، 5 آلاف ، 500 جنيه إسترليني نقدًا أو قسيمة سفر بقيمة 100 جنيه إسترليني ، اتصل الآن ، 09064011000. NTT PO Box CR01327BT تكلفة الخط الثابت 150 صفحة في الدقيقة للهاتف المحمول,No,No,yes
ham,اذهب حيث ن شراء؟ شراء Juz عندما نصل إلى هناك لار.,No,No,No
ham,طهارة الصداقة بين الاثنين لا تتعلق بالابتسام بعد قراءة الرسالة المعاد توجيهها .. بل تتعلق بالابتسام بمجرد رؤية الاسم. جود ايفنج موشو,No,No,No
ham,في الطريق الى المكتب دا ..,No,No,No
ham,يا صاحبي. ما أخبارك. كيف تيريزا. اتمنى ان تكون بخير عندما لم أسمع من هؤلاء الأشخاص ، اتصلت بهم واستلموا الطرد منذ ديسمبر & lt؛ # & gt؛ . فقط أنت تريد أن تعرف. أتمنى لك سنة رائعة وكل التوفيق في قراءتك. بالإضافة إلى ذلك ، إذا كان بإمكانك حقًا الإسعافات الأولية لـ Bam لـ Usmle ، فسيتم عملك.,No,No,No
smishing,يرجى الاتصال بممثل خدمة العملاء لدينا على 0800 169 6032 بين الساعة 10 صباحًا و 9 مساءً لأنك حصلت على جائزة مضمونة 2000 جنيه إسترليني أو 6000 جنيه إسترليني!,No,No,yes
ham,داي ما هذا دا .. هل يمكنني إرسال سيرتي الذاتية إلى هذا المعرف.,No,No,No
spam,شكرا على التصويت. الآن غني مع النجوم مع كاريوكي على هاتفك المحمول. للحصول على رابط مجاني فقط قم بالرد مع SING الآن.,No,No,No
spam,مجانًا للأسبوع الأول! NO1 Nokia tone 4 ur mob كل أسبوع فقط أرسل NOKIA إلى 8007 احصل على الرسائل النصية وأخبر زملائك www.getzed.co.uk,yes,No,yes
ham,K سأكون هناك قبل 4.,No,No,No
ham,الرجاء ارسال لي الاسم الصحيح دا.,No,No,No
ham,هل تعتقد أنه يمكنني التوقف في غضون ساعة أو نحو ذلك؟ زميلتي في السكن تبحث عن تخزين للقيام برحلة,No,No,No
ham,إنها مزعجة ... أكره عندما تفعل هذا ... تحول ما يجب أن يكون رحلة ممتعة إلى يوم مزعج لما تريده,No,No,No
ham,"فكر في اليوم التالي: ""لقد سئم Nver من القيام بالأشياء الصغيرة 4 أشخاص محبوبين .."" لأن هذه الأشياء الصغيرة تشغل أحيانًا الجزء الأكبر في قلوبهم .. Gud ni8",No,No,No
ham,مرهق. لم أنم جيدًا في الليالي القليلة الماضية.,No,No,No
ham,وات دا نموذج الأسطوانات لهاتفك؟,No,No,No
spam,احصل على فيلم مجاني لمشغل فيديو محمول مجاني. لتجميع النص اذهب إلى 89105. إنه مجاني! يمكن طلب أغشية إضافية. 18 سنة فقط,No,No,yes
ham,عفوًا ، مات هاتفي ولم أعرف حتى. نعم أنا أحبه بشكل أفضل.,No,No,No
ham,عيد ميلادي في فبراير & lt؛ # & GT؛ دا. .,No,No,No
ham,آسف ، سأتصل لاحقًا .. غامض في بعض الأعمال ..,No,No,No
ham,ما الوقت هل تريد أن تقابلني لاحقًا؟,No,No,No
smishing,U 447801259231 لديك معجب سري يبحث عن 2 قم بالاتصال بـ U - اكتشف من هم R * يكشفون عن من يعتقد UR ، اتصل على 09058094597,No,No,yes
ham,الأصدقاء الذين يمكنك البقاء على fb الدردشة معهم,No,No,No
ham,إذا فزنا ، فسيكون الفريق الأول حقًا لفترة طويلة.,No,No,No
ham,أي شيء كبير ...,No,No,No
ham,يا شركة Elama po mudyadhu.,No,No,No
spam,مرحبًا 07734396839 عرض ولاء العملاء من IBH: الهاتف المحمول NOKIA6600 الجديد يبدأ من 10 جنيهات إسترلينية فقط في TXTAUCTION!,No,No,yes
ham,Sry da..jst nw فقط جئت إلى المنزل ..,No,No,No
spam,1000 يمزح الآن! أرسل رسالة نصية GIRL أو BLOKE واسمك وعمرك ، على سبيل المثال GIRL ZOE 18 إلى 8007 للانضمام والدردشة!,No,No,yes
smishing,خاص! يظهر كشف حسابك لعام 2003 لـ 07815296484 800 S.I.M. غير مستردة. نقاط. اتصل 08718738001 كود التعريف 41782 تنتهي في 18/11/04,No,No,yes
ham,انا ذاهب للنوم. لقد تعبت من السفر.,No,No,No
smishing,لقد فزت بجائزة مضمونة بقيمة 1000 جنيه إسترليني أو 2000 جنيه إسترليني. للمطالبة بالجائزة السنوية ، اتصل بممثل خدمة العملاء على 08714712412 بين الساعة 10 صباحًا و 7 مساءً التكلفة 10 مساءً,No,No,yes
ham,نعم ، أتناول بوفيه غدائي الآن .. هل أكلت بالفعل؟,No,No,No
ham,أرسل لي معرف البريد الإلكتروني الخاص بك قريبًا ... سأرسله ...,No,No,No
ham,يا جميل جدا. . . كن جاهزا يوم الخميس,No,No,No
ham,برابها .. أنا سوريدا .. حقا .. من قلبي,No,No,No
ham,مشاهدة لور. رأيت بضع عينات واحدة أعتقد أنها بخير. ارض 116 ولكن انا بحاجة الى رأي ثان ليه ...,No,No,No
ham,هل تعرف ما هي الصداقة الحقيقية,No,No,No
ham,لماذا لم تتصل على غدائك؟,No,No,No
ham,لكنني تذكرت أنني يجب أن أستحم كلبي اليوم ..,No,No,No
ham,نعم مهما كان لول,No,No,No
ham,يار لور ... كيف حالك؟ ش استخدمت طريق دات أيضا؟,No,No,No
ham,بيت ، هل يمكنك الاتصال بي بالكاد حصلت على أي ائتمان,No,No,No
ham,سنتان ونصف فاتتني صداقتكما :-),No,No,No
ham,أتمنى أن تقضي وقتًا جيدًا.,No,No,No
ham,هل سمعت عن هذه الوظيفة؟ سأذهب إلى الحديث عن الحياة البرية مرة أخرى الليلة إذا كنت تريد أن تأتي. إنها تلك العواصف والزيزل أم أيا كان ؟!,No,No,No
ham,الزوجة ، كيف عرفت وقت القتل بالضبط,No,No,No
ham,يبدو عظيما! أنا ذاهب للنوم الآن. اتمنى لك ليلة هانئة!,No,No,No
smishing,يتم الاتصال بك من خلال خدمة المواعدة لدينا من قبل شخص تعرفه! لمعرفة من هو ، اتصل من خط أرضي 09050000878. PoBox45W2TG150P,No,No,yes
ham,K k :-) :-) ثم شاهد بعض الأفلام.,No,No,No
ham,هاي أصدقائي الأعزاء ... هذا هو بلدي الجديد & amp؛ العدد الحالي .. :) بقلم راجيثا راج (رانجو),No,No,No
spam,العب CricEx LIVE خلال مباراة الهند ضد هولندا - WIN iPad و Blackberry & Team India Jerseys في نهاية المباراة. قم بتسجيل الدخول إلى http://m.ibibo.com/c/10,yes,No,No
spam,يتوهم شعر أشعث؟ أنا أفعل. sextextuk.com txt XXUK SUZY إلى 69876. تكلف Txts 1.50 لكل msg. TnCs على الموقع. X,yes,No,No
ham,تم شحن كمبيوتر Ujhhhhhhh مع عنوان لـ sandiago و parantella lane. ماهذا الهراء. براز الانسان.,No,No,No
ham,أنا ملف تعريف وظيفي يبدو مثل bpo ..,No,No,No
ham,كم هو الشعلة في 9ja.,No,No,No
spam,لا يوجد EMI حتى الحيازة. مجموعة اليوم على عرض Noida Exprsway مرة واحدة عرض مدى الحياة 2BR-930sft-Rs15، 046pm عينة جاهزة 5 دقائق من Amity 9999975317,No,No,yes
ham,كل شيء له قيمة في حالتين فقط: أولاً - قبل الحصول عليه ... ثانياً - بعد فقده ...,No,No,No
